Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,OWN,FG,FGA,PCT,1-19,20-29,30-39,40-49,50+,XPT,XPA,CMP,INT,SACKS,ATT.1,FantasyPointsRank
117.0,Jaeden Graham (ATL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
118.0,Hakeem Butler (PHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
119.0,Albert Okwuegbunam (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
120.0,Kaden Smith (NYG),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
121.0,Kendall Blanton (LAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
123.0,John Lovett (GB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
60.0,Justin Rohrwasser (NE),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
46.0,Eddy Pineiro (CHI),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
62.0,JJ Molson (LAC),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
80.0,Andrew Wellock (CAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
79.0,Ricky Schmit (SF),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
78.0,Zac Derr (ATL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
77.0,Steven Weatherford (NYJ),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
76.0,Piotr Czech (PIT),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
75.0,Parker Douglass (NYJ),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
74.0,Matthew Wright (PIT),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
73.0,Rodrigo Blankenship (IND),,,,0.0,,,,,,,,,0.0,0.0,0.0,62.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
72.0,Dominik Eberle (LV),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
71.0,Cameron Nizialek (ATL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
70.0,Chase McLaughlin (JAC),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
69.0,Joey Slye (CAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,23.8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
68.0,Michael Palardy (CAR),,,,0.0,,,,,,,,,7.0,0.0,0.0,33.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
67.0,Austin Seibert (CIN),,,,0.0,,,,,,,,,0.0,0.0,0.0,4.6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
66.0,Elliott Fry (ATL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
64.0,Matt Gay (LAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,8.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
63.0,Matt McCrane (CLE),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
61.0,Tyler Bass (BUF),,,,0.0,,,,,,,,,0.0,0.0,0.0,38.9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
65.0,Tristan Vizcaino (MIN),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
128.0,Charles Jones (PIT),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
127.0,Justin Johnson (ARI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
149.0,Mark Andrews (BAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2%,,,,,,,,,,,,,,,985.5
150.0,Ricky Seals-Jones (KC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
151.0,Cethan Carter (CIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
152.0,Mo Alie-Cox (IND),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0%,,,,,,,,,,,,,,,985.5
153.0,Darrell Daniels (ARI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
154.0,Blake Jarwin (DAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7%,,,,,,,,,,,,,,,985.5
155.0,Eric Saubert (JAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
148.0,Pharaoh Brown (HOU),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
156.0,Johnny Mundt (LAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
158.0,Jason Croom (PHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
159.0,Anthony Firkser (TEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2%,,,,,,,,,,,,,,,985.5
160.0,Evan Baylis (ARI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
161.0,Dallas Goedert (PHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3%,,,,,,,,,,,,,,,985.5
162.0,Tanner Hudson (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
163.0,Kevin Rader (PIT),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
164.0,Jordan Franks (CLE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
157.0,Sean Culkin (BAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
147.0,Colin Thompson (CAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
146.0,Dan Arnold (ARI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4%,,,,,,,,,,,,,,,985.5
145.0,Nick Keizer (KC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
81.0,Carlos Martinez (DAL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
129.0,Austin Fort (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
130.0,Hale Hentges (IND),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
131.0,Josh Oliver (JAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
132.0,Jace Sternberger (GB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2%,,,,,,,,,,,,,,,985.5
133.0,Drew Sample (CIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9%,,,,,,,,,,,,,,,985.5
134.0,Trevon Wesco (NYJ),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
135.0,Irv Smith Jr. (MIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5%,,,,,,,,,,,,,,,985.5
136.0,Caleb Wilson (PHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
137.0,Dawson Knox (BUF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9%,,,,,,,,,,,,,,,985.5
138.0,Dax Raymond (GB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
139.0,Jakob Johnson (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
140.0,Kahale Warring (HOU),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
141.0,Zach Gentry (PIT),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
142.0,Andrew Beck (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
143.0,Stephen Carlson (CLE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
144.0,Deon Yelder (KC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
126.0,Matt Sokol (LAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
82.0,Garrett Rivas (TB),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
88.0,Andrew Jacas (SF),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
84.0,MacKenzie Hoambrecker (SF),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
82.0,Brett Rypien (DEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
81.0,Joe Burrow (CIN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,23.5%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
80.0,Jordan Ta'amu (KC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
79.0,Devlin Hodges (PIT),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
78.0,Easton Stick (LAC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
77.0,Jalen Hurts (PHI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,2.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
76.0,Clayton Thorson (NYG),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
83.0,Tua Tagovailoa (MIA),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,23.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
75.0,Trace McSorley (BAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
73.0,Nate Stanley (MIN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
72.0,Gardner Minshew II (JAC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,10.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
71.0,Kyler Murray (ARI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,99.9%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
70.0,Jarrett Stidham (NE),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
69.0,Justin Herbert (LAC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,93.4%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
68.0,Jake Dolegala (NE),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
67.0,David Blough (DET),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
74.0,Jake Browning (MIN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
84.0,Jacob Eason (IND),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
85.0,Jake Fromm (BUF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
86.0,Tyler Huntley (BAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
103.0,Will Grier (CAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
102.0,Ryan Finley (CIN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.6%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
101.0,Kyle Lauletta (CLE),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
100.0,Mike White (NYJ),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
99.0,Nick Mullens (SF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,4.6%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
98.0,Phillip Walker (CAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.6%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
97.0,Kyle Sloter (CHI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
96.0,Taysom Hill (NO),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,66.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
95.0,Mason Rudolph (PIT),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
94.0,Josh Rosen (TB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
93.0,Sam Darnold (NYJ),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,4.8%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
92.0,Baker Mayfield (CLE),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,29.3%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
91.0,Logan Woodside (TEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
90.0,Josh Allen (BUF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,99.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
89.0,Lamar Jackson (BAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,98.8%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
88.0,Bryce Perkins (LAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
87.0,Jordan Love (GB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.3%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
66.0,John Lovett (GB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
83.0,Jason Reda (CLE),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
106.0,Dwayne Haskins (WAS),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.9%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
108.0,Steven Montez (WAS),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
130.0,Brett Ratliff (TEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
131.0,Keith Null (CAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
132.0,Josh Johnson (SF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
133.0,Jeff Driskel (DEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
134.0,Taylor Heinicke (WAS),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
135.0,Mitchell Trubisky (CHI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,16.8%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
94.0,Taylor Russolino (DEN),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
129.0,Brian Brohm (BUF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
93.0,Clint Stitser (WAS),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
91.0,Garrett Lindholm (ATL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
90.0,Giorgio Tavecchio (TEN),,,,0.0,,,,,,,,,0.0,0.0,0.0,1.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
89.0,Sergio Castillo (NYJ),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
165.0,Nate Wozniak (NYG),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
87.0,Brett Maher (HOU),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
86.0,Saverio Rocca (WAS),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
85.0,Mark Hickok (NYG),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
92.0,Connor Hughes (DAL),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
128.0,Colt McCoy (NYG),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.9%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
127.0,Ben Chappell (WAS),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
126.0,Adam Froman (ATL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
109.0,Kyle Allen (WAS),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.8%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
110.0,Kurt Benkert (ATL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
111.0,Tim Boyle (GB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
112.0,Alex McGough (SEA),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
113.0,Danny Etling (SEA),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
114.0,Chris Streveler (ARI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
115.0,Jake Luton (JAC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.8%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
116.0,Kendall Hinton (DEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,2.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
117.0,Tommy Stevens (CAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
118.0,Ben DiNucci (DAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.3%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
119.0,Reid Sinnett (MIA),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
120.0,James Morgan (NYJ),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
